Unnamed: 0,review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name
182,R2YNZE2627GVH1,B09H27SXHS,5.0 out of 5 stars Really good for money.,Igor D.,5,Good battery. Easy to use.,"Reviewed in the United States December 27, 2021",AFKVMXRJMQ2E6GT2G7VTP7QRAC6A,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
183,R1JS5ZGO5ZOEAC,B09H27SXHS,5.0 out of 5 stars Great product higly recommended,Amazon Customer,5,Great product highly recommended.,"Reviewed in the United States January 10, 2022",AEWUK5FXPXLKSZW6PRPXCZ7BJYXQ,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
184,R4VF26FOVKFOG,B09H27SXHS,2.0 out of 5 stars They gets disconnected it when you are talking,Gerardo Ruiz,2,They gets disconnected it when you are talking,"Reviewed in the United States April 5, 2022",AFS7G3O2MLGE3MEJVKVWZ6XUFP4Q,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
185,REM9QVBZCE21O,B09H27SXHS,2.0 out of 5 stars Comfy,ohene amankwah,2,No comfortable,"Reviewed in the United States May 22, 2022",AFIYDQFCKGQ6R4DUJIOP26JV7EUQ,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
186,R13CI1S6EU75A,B09H27SXHS,1.0 out of 5 stars Theyre not that good,Britt,1,"They're good headphones, until one falls out of your ear then that headphone will not work. I cant hear anything out of my left earbud, but my right earbud still works and has fallen out as well. The sound is nice, but I wouldnt recommend.","Reviewed in the United States April 28, 2022",AEOPP2ECDRMN7DKG66ZJKJGZKOJA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
187,R2HQY07AMLC15S,B09H27SXHS,1.0 out of 5 stars Sound volume too low and always disconnect,Tonny,1,"Purchased in Black Friday 2021, sound volume too low and the battery of one of the earplug goes very quickly and disconnected within an hour, and then it plays annoying bee bee sound when it is disconnected and looking for a device.","Reviewed in the United States June 23, 2022",AF3GGXUKR6KSMZQSDC5YCL4UCH5Q,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
188,R3LODIHI2ZVG4G,B09H27SXHS,1.0 out of 5 stars Ear size,Garfield thompson,1,I returned it as none of the ear sizes worked property and stayed in place. When you moved at a slight pace it would fall out. It was only good if you were sitting down or stationary,"Reviewed in the United States July 20, 2022",AGJUZFX2N3RPTUP7QHZOQW7K5A4A,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
189,R2KC32QWMPJUL5,B09H27SXHS,1.0 out of 5 stars Audio quit working on 1 unit,Danny McDonald,1,I've only had these for 2 months and only used them 5 or 6 times and one no longer has audio. I know its connecting because the touch pad works for volume but there is no audio.,"Reviewed in the United States April 29, 2022",AFNACEMRBSKXAPGR7L7UIWEOXHZA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
190,R2352PYL92XBP,B09H27SXHS,1.0 out of 5 stars The right ear bud stopped working after a week of owning/using.,Hunter Lamer,1,I liked them until one of the two stopped working after a week of use. Update: second one failed a week after the first one. Wish I could get my money back.,"Reviewed in the United States March 19, 2022",AFQLYR47P7AU2JRVUM2ED5ZSIZUQ,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
191,R1DKW21Y9EB0Y6,B09H27SXHS,1.0 out of 5 stars Defective item,Nwanne,1,Charging case does not hold a charge. Once it's unplugged the LED turns red meaning it needs to be charged. I have been charging it since last night. I will be returning this item.,"Reviewed in the United States May 3, 2022",AHFHB4R2AIDA26BD2HU263QEOBQA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
192,R2A62ZZHN1VHTE,B09H27SXHS,1.0 out of 5 stars Didnâ€™t last more than one use,Kimberly D.,1,"Charged ear buds, use them for the first time & then they didnâ€™t work. I followed the reset directions & now only one side works. Poor quality.","Reviewed in the United States June 29, 2022",AF2LSBJH3QMUBOQHDEXVHKPKVJZQ,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
193,RXYNYT9L6I7MZ,B09H27SXHS,1.0 out of 5 stars Never recharged,Mr. Smith,1,It worked great the first day I got them. I left it on charger for awhile and the case was charged up but it never charged the earbuds. Waste of earbuds,"Reviewed in the United States January 29, 2022",AFRM7VSIBK7NHCS2VYIK5SG42YFQ,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
194,RU1AT569TQ1I4,B09H27SXHS,1.0 out of 5 stars This is thing is a waste of money do not buy it,Didi,1,This HTC ear bud is the worst thing ever all it does is beep I put it in the trash the next day. Very useless thing to waste money on.,"Reviewed in the United States January 22, 2022",AEKYUOQK5CSWRQFEVELCNKHG37TQ,1,1,Color: Black,HTC Wireless Headphones Bluetooth 5.1
195,R2STNPDXKV81AW,B09H27SXHS,1.0 out of 5 stars Right ear bud stopped working after 1 month.,Amazon Customer,1,I had this for less than a month before one stopped playing. it still controls playback (stop/start) but there is no sound.,"Reviewed in the United States March 13, 2022",AEWANB2HXJK6FD64OBM42WVOHQWA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
196,R1TSNYXEMWB9XA,B09H27SXHS,1.0 out of 5 stars Muy mala calidad,maximiliano Rodriguez,1,Muy mala calidad,"Reviewed in the United States June 26, 2022",AHSO7SSTO2EOVTNQWGOZ7BDKZFCA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
197,R1N8SGNE8GVRQ5,B09H27SXHS,1.0 out of 5 stars Waste of money,SP,1,"By the second time using them, the left side stopped working. Waste of money.","Reviewed in the United States September 22, 2022",AEKCV2HFAIG2YDDS5MPUG4YEIQRA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
198,R2GNZJDQQQE0XP,B09H27SXHS,1.0 out of 5 stars Worked for 3 days,Christian cardenas,1,Now they won't charge past 30%. I'm disappointed in them.,"Reviewed in the United States December 8, 2021",AGG4D4TYDX2I5PLYQVIL7FUUKOXQ,1,1,Color: Black,HTC Wireless Headphones Bluetooth 5.1
199,RI0YHR3D2DSQ5,B09H27SXHS,1.0 out of 5 stars Donâ€™t bother!!!,RV,1,Horrible! Would not pair correctly. It would connect with out sound. What good is that?!?! Waste of money!!,"Reviewed in the United States June 14, 2022",AG57WRWWER3MKRCVS3CVQXUXRFFA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
200,R2GKIRLTD7YY0I,B09H27SXHS,1.0 out of 5 stars Do not buy lasted a few months the. Stopped working,Eric,1,Garbage product,"Reviewed in the United States May 24, 2022",AEEWZIJREFG534J7GROPTZZORAGA,1,0,Color: Black,HTC Wireless Headphones Bluetooth 5.1
201,R1TNTONRLTPEWR,B09FM6PDHP,5.0 out of 5 stars Raycons better up their game if they wanna compete.,Dawson,5,Before I bought these I had raycons. Raycon earbuds are absolute trash. The feel was cheap and they broke after dropping them. The sound was eh but absolute trash. I had to use the warranty to get a new pair and same issue. I had to eventually buy a new pair and I decided I wouldn't ever buy raycons again and since these were on sale for $60 I decided to give them a shot. I knew JBL was a great speaker and headphones brand so I wanted to give them a try. Omg they are the best earbuds I've ever had. They're so easy to connect to ur phone and you can change the sound profile from the app. The sound cancellation is like nothing I've ever had even better somehow than my gaming headphones I think. The bass is unreal!!! The sound clarity and everything is incredible. Best earbuds I've ever had. They are durable too. They feel like good quality and the case is perfect. It feels good it snaps shut and has a good satisfying feel and sound when it does. It fits perfectly in my pocket and the charge life is so fricken long I can go a week without charging it and it still has life. I've had these for about a month and only charged them maybe twice. I'm so happy with the way these are id highly suggest buying these. Especially over raycon earbuds. I'm so happy I helped people not waste their money on that crappy brand. Someone I talked to even canceled their order to buy a pair of these and thanked me because these were on sale for way cheaper. But even at base price for only a few dollars more why not buy quality? If you want the best earbuds I'd say on the market ....buy these. It's cheap for the experience and quality your getting.,"Reviewed in the United States May 16, 2024",AGI3WTFII3HB6JI2GL5PM7J7F7DQ,1,54,Color: BlackStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
202,R11OSJ184YK5L8,B09FM6PDHP,5.0 out of 5 stars Amazing sound quality,Amazon Customer,5,"This review is representative of my first impressions after receiving the item.Fit - 4/5: While I've had better fitting earbuds in the past, I would say that these aren't problematic at all, but not perfect either. The buds fit fairly snugly in my ears, and its quite nice that they've included a few tips. They don't seem to move around if I shake my head, so I have decent confidence that if I take them to the gym or on a run, I wouldn't have problems. That said, they don't quite fit perfectly, but everyones ear is a bit different so others might find it better or worse.Sound - 5/5: All I can say is wow do I love the sound that these produce. The level of bass is far beyond anything that I've had from my other earbuds (Jabra Elite 65t and Jlabs JBuds Air). The app includes equalizer settings that actually make quite a lot of difference (unlike other headphone apps I have used) and I am blown away by how much bass can come from these headphones. I have also noticed with other wireless buds that they tend to be on the quiet side, not reaching the same volume that my larger Sony headphones can, but that is not at all the case here. These get LOUD. As someone who plans to mainly use these for workouts, this is exactly what I hoped for.Battery - 5/5: So far I have not had a chance to use these until they die, so I have to disclaim that. However, if the battery matches up or comes close to their claims, which I expect they will given it is a reputable brand, then I will be impressed. My other buds max out at around 8 hours, so getting almost 4x the total battery life is excellent. 8 hours without recharging is very impressive.Look and feel - 3/5: The case looks nice and I think the aesthetics are fine. But the buds themselves are polished smooth, which makes them a bit tricky to handle with your fingertips. Once they're in, its no problem. But a matte finish or some texture would have been better for usability.I'll update this review if I find any reason to, but I am extremely impressed by the headphones, especially for the price point. Highly recommend!","Reviewed in the United States July 19, 2024",AHDFGIHZLAWNS6GVEJFT6HO4JONQ,1,18,Color: BlackStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
203,R2ND8UB3QKR4XD,B09FM6PDHP,4.0 out of 5 stars JBL for the win.,Amber,4,"Affordable, and great all arounder. Noise cancelling is great, they fit in my ears well which I usually have trouble with. The quick start guide helped a ton figuring out all the controls, which is a must for me as I find I have a lot trouble figuring these types of things out. I think there is even an app that you can change the commands which is pretty cool! So they get an A plus for adjustability in that regard.I love the color, I chose navy but there many to choose from. I havenâ€™t used them much for phone calls yet, but they pick up the wind a lot so Iâ€™ve chosen not to use them for most of my phone calls when Iâ€™ve had them in.","Reviewed in the United States July 29, 2024",AHKSTPYCQ256XNBIJJNN5IKNF43A,1,1,Color: BlueStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
204,R1ATLW9X08QUD0,B09FM6PDHP,"5.0 out of 5 stars Great sound, comfortable in the ears",Rusty Squeezebox,5,"Took a chance and bought these on prime day, pleasantly surprised with the quality compared to the jlab buds I've been using for years. Again very happy with the quality but more importantly for me is the battery life, these are very comparable with the higher end jlab buds that will last me the entire work day and have enough juice in the case so that I'm not having to charge them multiple times a week. These are amazing in both categories. And lastly you can listen to each bud independently which is a must for people like me that usually only wear one. So In the off chance one dies you just pop in the other one and your good to go for another 8 hours.","Reviewed in the United States July 25, 2024",AGYXE4BIFF7ICA2CNQ27K5VYPBCQ,1,0,Color: BlackStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
205,R1PDE5V244R06D,B09FM6PDHP,"5.0 out of 5 stars At 50% or more off, these are great.",Dru Ha,5,"I have one pair for work and one for home/going out. I wouldnâ€™t have spent $100 on each pair but at $50 per pair theyâ€™re a good deal.The ANC is pretty impressive for little earbuds. Makes the background sounds in an IHOP at 9:30 on a Sunday nearly disappear. They also eliminate the sound of snoring dogs and humans.Took a recent trip on an airplane and opted to bring these instead of my Sennheiser Momentum 3â€™s. Iâ€™m an audiophile on a budget. They canâ€™t compete with the over-ear Momentum for sound reproduction. But for earbuds theyâ€™re a great product at the sale price.There is a JBL app you can download to your smartphone but the controls are reasonably intuitive. I have big fingers so I probably miss the sweet-spot for function control more than the average person. Iâ€™ve found the bass to be a little lacking but I think thatâ€™s due to the EQ setting Iâ€™ve selected. You do have some EQ presets to choose between in the app.They come with three sets of the rubber earplugs for various sizes of ear-canals. Medium worked for me. I can use them to sleep, travel, shut out the loud noises in restaurants, and for Zoom calls.Consider the color you want to stand out against your bedding when they fall out if falling asleep with them in.I like them enough that I bought a second, dedicated pair for work.The ANC has three settings but so far I havenâ€™t found one that totally mutes audio output from your device in the â€œambient-awareâ€ or â€œtalk throughâ€ modes. Thatâ€™s a feature I like on my Momentum. It can be accomplished by the extra step of just pausing playback with a tap on the right, then tap the left to toggle through the three ANC modes.They work great with an iPhone as well as Windows 10/11 computers.Much greater clarity the the JLAB go, which donâ€™t seem to have any functional ANC. I should have spent the extra money at the get-go.Buy them when on sale. Theyâ€™ll probably be fine for you.If ANC and a variety of EQ options are the most important features for you, spring for the current $300 - $400 Sony over-ears. I have a pair of those in the house-too. Their ANC is better but for the music I listen to the Sennheisers are #1. However I would recommend the Sonys for over-ear for the average listener and these for travel, etc. itâ€™s a lot harder to lose a big set of cans than earbuds so I donâ€™t want to invest too much in these little guys.JBL has always served me pretty well for the price in the pro-audio and live sound amplification area so I had some confidence in the name when I bought these.","Reviewed in the United States November 11, 2023",AFUR62MXQUALQJX5LDFW3KOQBQLA,1,99,Color: BlueStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
206,R2U2NHW73XC78Y,B09FM6PDHP,3.0 out of 5 stars Right earbud stopped workingâ€¦,Zoe,3,"I bought these JBL earbuds in March (itâ€™s July now) as a cheap replacement for my lost AirPods and I absolutely fell in love with them. These things really get me through the day with their ambient sound control, great sound quality and omg talk about battery life! This being saidâ€¦.About a month ago my right earbud started having connectivity issues with my Bluetooth (while my left earbud functions normally) and now has completely lost the ability to gain charge. So Iâ€™ve basically been down to one earbud which doesnâ€™t allow any of the ambient sound controls and is honestly kind of annoying!I really never write reviews for anything, but Iâ€™m genuinely devastated because I loved these JBL earbuds so much and I really needed these to last me longer than 5 months. I hate leaving a bad review, but I donâ€™t want anyone to potentially face this issue!","Reviewed in the United States July 29, 2024",AG66FPQD36HMNUGRE2UY45HZS4QQ,1,4,Color: BlackStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
207,R3U67WG7KC37BZ,B09FM6PDHP,"5.0 out of 5 stars Wow, these are good sounding earbuds",Mike,5,"There are review sites around that test headphones and earbuds and as far accuracy in frequency response and imaging, these earbuds outrank most other brand's more expensive earbuds.I have the JBL Tune 600BTNC headphones which are a great over the ear headphones and these earbuds sound just as good and even a bit clearer. That's hard to do. Both, these 230NC and the 600BTNC have bass between 20Hz and 100Hz elevated by 3db to 5db, the 230NC being a bit more accurate. That's Ok because I like my bass a few decibels higher.These earbuds have really good punch as well as ultra low bass down to 20HZ. Comparing these 230NC to your subwoofer is a great way to see how good or weak your subwoofer is. Since these 230NC earbuds are accurate from 20Hz to 60Hz within 1db or +4db above 100Hz, most subwoofers can't provide the bass these earbuds can.The clarity in the midrange and treble is great, and without elevation to make music sound bright and fatiguing.I have tried the JBL Club Pro Plus and Tune 125TWS and neither would seal correctly or be comfortable to wear more than 10 minutes. Mainly because of the big club at the end of the actual ear piece. Those earbuds don't fit good in every ear because they are big. The 230NC doesn't have club at the end of the earpiece but a small thin stalk like most ""wired"" earbuds that fit everyone good. These 230NC with their long thin stalks fit my ears good and seal good, plus they are actually more comfortable than my 600BTNC headphones. The Club Pro Plus actually hurt my ears and left them in pain for an hour after only wearing them for 10 minutes.These 230NC earbuds sound great, seal good, and are comfortable enough to wear for hours. I don't see doing any better than some $300 earbuds or headphone for sound quality.The one thing they fall down in and so do my 600BTNC is that they use the lower class active noise cancelling instead of the adaptive noise canceling. Honestly they sound great even in a noisy plant with the active noise cancelling.For the price slashing Amazon does to the retail price, they are a bargain IMO.The only thing I wish they had was function to test if they are sealed correctly like the Club Pro Plus had in it's app. That way you know you are getting the maximum bass response that these earbuds can produce. I simply test using music with ultra low bass that I'm very familiar with.","Reviewed in the United States February 7, 2023",AF7UFK3GWNSBHUXMPCXJM5LZIKJA,1,38,Color: BlackStyle: Headphones,JBL Tune 230NC TWS - True Wireless In-Ear Headphones
